,trip,lon,lat,x,y,x_std,y_std,dist_colony,step_distance,step_direction
5619,simulation_28,-77.35000610351562,-11.688923835754395,-9573.53870061364,9358.712687852212,-0.31911795668712134,0.31195708959507373,13245.732538764949,833.8874391282218,-30.95271951657901
5620,simulation_28,-77.35420989990234,-11.691333770751953,-10041.473018675595,9090.457238273593,-0.3347157672891865,0.30301524127578644,13390.243227951754,530.974727052673,-19.87127538515415
5621,simulation_28,-77.35882568359375,-11.69228744506836,-10555.266598398792,8984.301539983677,-0.3518422199466264,0.2994767179994559,13693.956129790547,514.2102001856529,18.431412841759794
5622,simulation_28,-77.36707305908203,-11.696243286132812,-11473.301077209993,8543.967703477101,-0.3824433692403331,0.2847989234492367,14113.50815027215,1001.0279744814646,-14.182645747845982
5623,simulation_28,-77.37120056152344,-11.698534965515137,-11932.742939408754,8288.875560486431,-0.3977580979802918,0.27629585201621437,14324.97685602149,517.1868022100103,-3.456366876962875
5624,simulation_28,-77.37348937988281,-11.704291343688965,-12187.516615304556,7648.119765608492,-0.4062505538434852,0.2549373255202831,14173.258055208067,687.6101515039318,-39.17319770140455
5625,simulation_28,-77.37398529052734,-11.70492172241211,-12242.717578415311,7577.950849038858,-0.40809058594717706,0.2525983616346286,14181.159064319589,88.57437000134556,16.334778685453955
5626,simulation_28,-77.37461853027344,-11.702648162841797,-12313.204962079817,7831.026033762019,-0.4104401654026606,0.26103420112540066,14375.85944853016,262.3186480573058,127.13647290157002
5627,simulation_28,-77.37915802001953,-11.698747634887695,-12818.50608593982,8265.202839767779,-0.427283536197994,0.2755067613255926,15027.631028669946,658.2838790891103,-33.47876218260524
5628,simulation_28,-77.38111877441406,-11.699525833129883,-13036.762201623891,8178.579789963207,-0.4345587400541297,0.2726193263321069,15159.631608650083,230.60932443189697,-63.3290178230518
5629,simulation_28,-77.38679504394531,-11.699110984802246,-13668.600917845475,8224.75751871932,-0.4556200305948492,0.27415858395731063,15708.19905008839,620.4332567691665,26.331052003328836
5630,simulation_28,-77.39299774169922,-11.696261405944824,-14359.037579523094,8541.950745209593,-0.47863458598410313,0.28473169150698646,16450.487160087396,746.8056453343631,20.865361467902403
5631,simulation_28,-77.39808654785156,-11.694137573242188,-14925.48438559809,8778.359485301236,-0.497516146186603,0.29261198284337453,17047.487432382037,602.9652096538148,-2.0498772497850837
5632,simulation_28,-77.40140533447266,-11.696112632751465,-15294.906215647,8558.511034142819,-0.5098302071882334,0.285283701138094,17248.36547991959,423.31823147379635,-54.371977978753534
5633,simulation_28,-77.40402221679688,-11.693683624267578,-15586.197451754533,8828.889597687237,-0.5195399150584844,0.2942963199229079,17630.446984187427,393.0252763316982,74.7558495130119
5634,simulation_28,-77.40785217285156,-11.689607620239258,-16012.51873608684,9282.599052178342,-0.533750624536228,0.30941996840594477,18219.982272962938,616.5537982403724,3.9140692187594937
5635,simulation_28,-77.41301727294922,-11.690396308898926,-16587.45799802503,9194.80828969258,-0.5529152666008343,0.30649360965641936,18663.146108389235,569.8174755789229,-56.244501216216804
5636,simulation_28,-77.41487884521484,-11.681503295898438,-16794.673921086945,10184.710176246055,-0.5598224640362315,0.3394903392082018,19342.618080171716,1010.4863280010205,87.278469971486
5637,simulation_28,-77.41625213623047,-11.672834396362305,-16947.538126624426,11149.6654737014,-0.5649179375541475,0.37165551579004663,19991.926281475073,976.4983118366536,2.766265147828335
5638,simulation_28,-77.42092895507812,-11.669885635375977,-17468.12567103818,11477.898892813824,-0.5822708557012726,0.3825966297604608,20598.157697766033,606.3477474855208,-48.40779204641507
5639,simulation_28,-77.42262268066406,-11.667048454284668,-17656.658191201073,11793.712095226327,-0.5885552730400357,0.39312373650754423,20928.103200240825,365.8258647296288,26.913995505078105
5640,simulation_28,-77.42760467529297,-11.661840438842773,-18211.215559067597,12373.428363587562,-0.6070405186355866,0.4124476121195854,21704.184700640537,794.3764164255202,-12.820601143333192
5641,simulation_28,-77.43148040771484,-11.651078224182129,-18642.63231691782,13571.395418789274,-0.621421077230594,0.4523798472929758,22746.63157095927,1270.2943694801734,23.7049564265875
5642,simulation_28,-77.43501281738281,-11.647605895996094,-19035.83302338367,13957.908316262861,-0.6345277674461224,0.46526361054209536,23286.449912051346,545.6146495725385,-25.46756116120173
5643,simulation_28,-77.44066619873047,-11.649030685424805,-19665.1240028463,13799.311703017727,-0.65550413342821,0.4599770567672576,23689.777193634363,636.4092333320039,-59.535516685925586
5644,simulation_28,-77.44290161132812,-11.645909309387207,-19913.952959637863,14146.759303520623,-0.6637984319879288,0.47155864345068743,24090.709696570833,424.39608307784397,69.38442452254529
5645,simulation_28,-77.4426040649414,-11.642428398132324,-19880.832381771408,14534.227602278821,-0.6626944127257136,0.484474253409294,24294.367460625504,388.8238268466593,39.8323311863154
5646,simulation_28,-77.44547271728516,-11.645048141479492,-20200.14872222748,14242.617899076418,-0.673338290740916,0.47475392996921395,24374.012693869845,427.6047568335803,-137.78303944127754
5647,simulation_28,-77.44336700439453,-11.649255752563477,-19965.756940403342,13774.258958221304,-0.6655252313467781,0.4591419652740435,23915.22363464339,521.594121039367,-73.11416026293074
5648,simulation_28,-77.44155883789062,-11.648900032043457,-19764.485736445662,13813.855033683443,-0.6588161912148554,0.46046183445611477,23777.37770589826,201.06300525444107,-75.24601168502227
5649,simulation_28,-77.4400863647461,-11.649480819702148,-19600.58133828603,13749.206213424884,-0.653352711276201,0.45830687378082946,23609.208206424355,173.05726524885958,33.29356406678262
5650,simulation_28,-77.44063568115234,-11.652387619018555,-19661.72702050102,13425.643645037218,-0.6553909006833674,0.44752145483457395,23471.256152844024,329.0578215020283,78.54970456765486
5651,simulation_28,-77.4393310546875,-11.661600112915039,-19516.506025240415,12400.179599556623,-0.6505502008413472,0.4133393199852208,22780.457142710322,1035.280000639125,-18.381825004364032
5652,simulation_28,-77.435302734375,-11.663656234741211,-19068.104355663807,12171.30791404356,-0.635603478522127,0.40571026380145203,22287.5543589628,495.20704490315336,-54.57605033788957
5653,simulation_28,-77.4351577758789,-11.672002792358398,-19051.96868952374,11242.233242610208,-0.6350656229841246,0.3747411080870069,21780.310637203573,929.2090486598865,61.49771792123374
5654,simulation_28,-77.43547821044922,-11.678486824035645,-19087.63700414915,10520.480649937062,-0.6362545668049717,0.3506826883312354,21446.926723995657,722.5973528330645,3.7451364456639737
5655,simulation_28,-77.43450164794922,-11.687771797180176,-18978.933569100278,9486.948771386433,-0.6326311189700092,0.3162316257128811,20864.1723232341,1038.9995370461586,-8.651221114602322
5656,simulation_28,-77.43450164794922,-11.6907958984375,-18978.933569100278,9150.329052109106,-0.6326311189700092,0.30501096840363684,20713.189803487923,336.6197192773264,5.880496286867469
5657,simulation_28,-77.43817138671875,-11.702263832092285,-19387.420696119876,7873.806780172856,-0.6462473565373292,0.26246022600576185,20550.274629863645,1337.726823110055,17.398283306749278
5658,simulation_28,-77.43932342529297,-11.712729454040527,-19515.656779654095,6708.854147139308,-0.6505218926551365,0.22362847157131027,20250.781597339694,1171.7004880806608,-11.246336185967493
5659,simulation_28,-77.44082641601562,-11.730796813964844,-19682.958160159003,4697.734443036833,-0.6560986053386334,0.15659114810122776,19834.720964190903,2017.7802100500005,-1.4954470667194073
5660,simulation_28,-77.44188690185547,-11.741983413696289,-19801.003296657393,3452.5281020961074,-0.660033443221913,0.11508427006987025,19690.59873385512,1250.558649271186,0.6462645153970357
5661,simulation_28,-77.44230651855469,-11.761317253112793,-19847.711803904956,1300.4336306646228,-0.6615903934634986,0.04334778768882076,19474.069221869962,2152.5802654377935,-4.085522494417205
5662,simulation_28,-77.44395446777344,-11.774701118469238,-20031.148850549933,-189.35543913607063,-0.6677049616849977,-0.006311847971202354,19610.619719216604,1500.573548000427,5.655948491152401
5663,simulation_28,-77.44087219238281,-11.787604331970215,-19688.053633676922,-1625.642036998646,-0.6562684544558974,-0.05418806789995487,19341.81339582184,1475.034357741065,-20.03467280203813
5664,simulation_28,-77.43793487548828,-11.791058540344238,-19361.094082943975,-2010.137976204725,-0.6453698027647992,-0.06700459920682417,19059.48168996793,500.27704535997316,-26.612924673232328
5665,simulation_28,-77.43437957763672,-11.800135612487793,-18965.345639719166,-3020.527912528154,-0.6321781879906389,-0.10068426375093847,18809.57571855967,1082.1090373705235,18.79755297026645
5666,simulation_28,-77.43000793457031,-11.802051544189453,-18478.727918758188,-3233.7947103925967,-0.6159575972919396,-0.10779315701308656,18375.826824023196,521.8957794624599,-44.90335213456137
5667,simulation_28,-77.42454528808594,-11.805809020996094,-17870.668078953546,-3652.048161654869,-0.5956889359651182,-0.12173493872182897,17870.831473666698,727.4618035151469,10.976826907086291
5668,simulation_28,-77.42367553710938,-11.805063247680664,-17773.85408211314,-3569.0344055921546,-0.5924618027371047,-0.11896781351973848,17761.226277863025,125.98378308068833,-76.31440506977901
5669,simulation_28,-77.4200439453125,-11.805987358093262,-17369.613183025136,-3671.899277235084,-0.5789871061008379,-0.12239664257450279,17395.160311391573,408.8422230958488,55.79039225555935
5670,simulation_28,-77.41905212402344,-11.807564735412598,-17259.211256803625,-3847.4808022066063,-0.5753070418934542,-0.12824936007355353,17327.62916691921,206.1726702828935,43.81620312207579
5671,simulation_28,-77.4148941040039,-11.810260772705078,-16796.372412259585,-4147.582961272201,-0.5598790804086529,-0.13825276537574002,16956.9823853078,543.4237541859703,-24.86733242406251
5672,simulation_28,-77.40727996826172,-11.805754661560059,-15948.825317112889,-3645.9972868523437,-0.5316275105704297,-0.12153324289507812,16032.466630483701,969.4556340264555,-64.677972337303
5673,simulation_28,-77.39913177490234,-11.802623748779297,-15041.83103092384,-3297.4881293665467,-0.5013943676974614,-0.10991627097888489,15089.321153762625,953.7670358635842,9.724952508607338
5674,simulation_28,-77.38977813720703,-11.794302940368652,-14000.655942096333,-2371.279661787022,-0.4666885314032111,-0.07904265539290074,13909.223025831385,1377.1659383400936,-20.83143182370941
5675,simulation_28,-77.37950134277344,-11.790433883666992,-12856.722137324192,-1940.6059938248293,-0.42855740457747304,-0.06468686646082765,12734.595766811146,1199.7545150524984,21.22718253076402
5676,simulation_28,-77.37055969238281,-11.785367965698242,-11861.40631015793,-1376.706924508791,-0.39538021033859766,-0.0458902308169597,11692.952519206077,1125.7405050001032,-9.023777915144876
5677,simulation_28,-77.35930633544922,-11.782732963562012,-10608.769070336912,-1083.3987301337506,-0.35362563567789707,-0.036113291004458356,10441.772064472845,1260.8278576166,16.608672447454005
5678,simulation_28,-77.35403442382812,-11.783317565917969,-10021.94037019025,-1148.4721731854697,-0.3340646790063417,-0.03828240577284899,9877.922708452803,578.1369191673627,19.91417921936238
5679,simulation_28,-77.3460464477539,-11.782267570495605,-9132.780241313907,-1031.594749368271,-0.3044260080437969,-0.03438649164560904,8999.82723305084,878.2363050430178,-14.110192262940245
5680,simulation_28,-77.333984375,-11.780072212219238,-7790.122969343037,-787.2243319048824,-0.2596707656447679,-0.026240811063496083,7666.672781323303,1336.8974590200087,-2.884124833787098
5681,simulation_28,-77.3245620727539,-11.781010627746582,-6741.304670238659,-891.6815390221607,-0.22471015567462196,-0.029722717967405356,6659.363612747773,1032.0267693870803,16.341169914047853
5682,simulation_28,-77.31546783447266,-11.779677391052246,-5729.003931346012,-743.2758728128568,-0.19096679771153374,-0.02477586242709523,5657.456714270249,1002.0298888826136,-14.32633398292677
5683,simulation_28,-77.30530548095703,-11.779633522033691,-4597.808810368658,-738.3927106915206,-0.15326029367895525,-0.02461309035638402,4561.197769589483,1107.3828496247154,8.264580428373662
5684,simulation_28,-77.2891616821289,-11.776300430297852,-2800.8051497169445,-367.3785451682612,-0.09336017165723148,-0.012245951505608707,2766.372693489165,1797.867824779536,-11.656059312254456
5685,simulation_28,-77.28134155273438,-11.776805877685547,-1930.3284237396263,-423.6410652619171,-0.06434428079132087,-0.014121368842063903,1936.6127900057895,854.0093693877536,15.685882200946565
5801,simulation_29,-77.2745361328125,-11.767205238342285,-1172.8013607427793,645.0283494226761,-0.03909337869142598,0.02150094498075587,1316.9250598560252,958.814476581549,
5802,simulation_29,-77.27365112304688,-11.763083457946777,-1074.2888727297363,1103.8332774316968,-0.03580962909099121,0.03679444258105656,1524.6439342589092,468.8317340077746,39.734973272248
5803,simulation_29,-77.27705383300781,-11.762494087219238,-1453.05240422816,1169.4374989748653,-0.04843508014093866,0.03898124996582884,1841.501102897993,376.56818175513604,-91.83840212498029
5804,simulation_29,-77.27889251708984,-11.757781028747559,-1657.7205905311198,1694.0589599236346,-0.05525735301770399,0.056468631997454485,2345.9790617910585,561.5840535044091,59.06343735121732
5805,simulation_29,-77.28427124023438,-11.753860473632812,-2256.438728886251,2130.4650355934828,-0.07521462429620836,0.07101550118644942,3069.0024170032043,730.7760827561291,-32.428364230598504
5806,simulation_29,-77.2877197265625,-11.753607749938965,-2640.29773390259,2158.596295640311,-0.08800992446341967,0.07195320985467703,3367.6356652969193,376.8617367541497,-32.387229369194586
5807,simulation_29,-77.28965759277344,-11.753253936767578,-2856.0061128277016,2197.98005970587,-0.09520020376092339,0.07326600199019567,3556.526480965557,214.82661089714355,6.282940553175479
5808,simulation_29,-77.2932357788086,-11.749663352966309,-3254.3022928114697,2597.656263767407,-0.10847674309371566,0.08658854212558023,4110.75160810615,558.3910063357453,35.14200804717058
5809,simulation_29,-77.29615783691406,-11.745646476745605,-3579.5633523717747,3044.784064964537,-0.1193187784123925,0.10149280216548456,4642.390099052596,548.937564080774,8.8354360296957
5810,simulation_29,-77.30177307128906,-11.744110107421875,-4204.608103902806,3215.8008949095934,-0.14015360346342687,0.10719336316365312,5223.592163829861,635.4054580623573,-38.92803890663072
5811,simulation_29,-77.3069076538086,-11.744514465332031,-4776.1503834957175,3170.7908788346685,-0.15920501278319057,0.10569302929448895,5649.614079671228,561.3847204363213,-20.212132346310796
5812,simulation_29,-77.31072998046875,-11.746902465820312,-5201.622422241705,2904.9770103167166,-0.1733874140747235,0.09683256701055722,5862.750589022685,494.14746158840353,-27.94358002206593
5813,simulation_29,-77.3114242553711,-11.749083518981934,-5278.903770596764,2662.198928327676,-0.17596345901989213,0.0887399642775892,5813.462744411772,254.29512740779018,-40.147441882334135
5814,simulation_29,-77.3127212524414,-11.747300148010254,-5423.275520271051,2860.710084129821,-0.1807758506757017,0.09535700280432736,6031.06867371816,243.69197059788522,127.23783808368273
5815,simulation_29,-77.30786895751953,-11.744848251342773,-4883.155327371954,3133.6363844331977,-0.1627718442457318,0.10445454614777326,5716.164892575739,595.0869957179333,98.15401981602747
5816,simulation_29,-77.30689239501953,-11.746167182922363,-4774.451892323079,2986.8230536982423,-0.1591483964107693,0.09956076845660808,5547.040414065003,181.33100407875082,81.35955344292438
5817,simulation_29,-77.30072784423828,-11.743093490600586,-4088.2614585770566,3328.9628692866445,-0.13627538195256855,0.11096542897622148,5205.9403329878305,753.9284592259411,-81.04886719660317
5818,simulation_29,-77.29598999023438,-11.740304946899414,-3560.8799494727496,3639.362131086361,-0.11869599831575832,0.12131207103621203,5039.682685598271,602.4623863871548,-4.02379567482194
5819,simulation_29,-77.28805541992188,-11.73820686340332,-2677.664539700641,3872.9046673241783,-0.08925548465668803,0.12909682224413926,4676.714987714992,895.7234103828815,15.898909967842634
5820,simulation_29,-77.28804016113281,-11.740857124328613,-2675.9660485280024,3577.8979817764994,-0.08919886828426675,0.11926326605921665,4434.506150223395,295.01137260218434,104.78963943313893
5821,simulation_29,-77.28691864013672,-11.741480827331543,-2551.1269473390603,3508.472155094894,-0.08503756491130202,0.11694907183649646,4306.6693057071725,140.56814348539555,-60.08003663250679
5822,simulation_29,-77.285888671875,-11.744647026062012,-2436.47879318595,3156.03523677237,-0.081215959772865,0.105201174559079,3956.063578513435,369.88042054581746,42.736817947016306
5823,simulation_29,-77.28362274169922,-11.748766899108887,-2184.2528540491076,2697.442620159929,-0.07280842846830358,0.08991475400533097,3442.229518667668,520.8534699798365,-10.635217289711022
5824,simulation_29,-77.27474975585938,-11.750833511352539,-1196.5802371597206,2467.403221965679,-0.03988600790532402,0.08224677406552264,2731.3709436683434,993.963201805672,-48.316025966658856
5825,simulation_29,-77.27195739746094,-11.756091117858887,-885.756352566844,1882.1668572933672,-0.029525211752228133,0.06273889524311224,2072.317800939434,659.6243526775,49.144522531430354
5826,simulation_29,-77.26909637451172,-11.763957023620605,-567.2892576970935,1006.594657798133,-0.01890964192323645,0.03355315525993777,1149.635919046291,929.4272168864786,7.8729034917720355
6001,simulation_30,-77.27175903320312,-11.765835762023926,-863.6759673225414,797.4679321669967,-0.02878919891075138,0.026582264405566554,1162.2635026359608,1075.4595829488826,
6002,simulation_30,-77.27228546142578,-11.76041316986084,-922.2739127785754,1401.0692326434641,-0.030742463759285847,0.04670230775478214,1666.7967171155587,606.321316744117,10.683667156137744
6003,simulation_30,-77.27738952636719,-11.75996208190918,-1490.4192100262107,1451.2808779345946,-0.04968064033420703,0.04837602926448649,2057.9580567368107,558.4812814239789,-79.41299924943979
6004,simulation_30,-77.28307342529297,-11.752350807189941,-2123.1071718341154,2298.509505986421,-0.07077023906113718,0.0766169835328807,3098.9357493687844,1049.5108716881293,48.67078440914804
6005,simulation_30,-77.29006958007812,-11.745722770690918,-2901.8653744889457,3036.2916091013435,-0.09672884581629819,0.10120972030337812,4158.140110761852,1060.962195751897,-9.77098780555906
6006,simulation_30,-77.29864501953125,-11.744548797607422,-3856.4174135118783,3166.969273696231,-0.1285472471170626,0.10556564245654104,4927.880009381375,943.6582629243967,-36.09854197996276
6007,simulation_30,-77.3040542602539,-11.742053985595703,-4458.532534212287,3444.672580422654,-0.14861775114040957,0.1148224193474218,5560.474637190111,651.6471537114762,17.264283203364926
6008,simulation_30,-77.31063079833984,-11.737184524536133,-5190.582229619554,3986.703575890969,-0.17301940765398513,0.13289011919636565,6458.924334488878,898.615288757577,11.874355925057955
6009,simulation_30,-77.3135986328125,-11.731243133544922,-5520.938762697775,4648.053576237152,-0.18403129208992583,0.15493511920790506,7128.8623960384,736.2101613120857,26.83974044898332
6010,simulation_30,-77.31137084960938,-11.727867126464844,-5272.9590514925285,5023.844748183457,-0.1757653017164176,0.16746149160611523,7203.470887058583,447.40533446194246,58.92962513300438
6011,simulation_30,-77.31116485595703,-11.727985382080078,-5250.029420661906,5010.681441595508,-0.1750009806887302,0.16702271471985025,7178.203999450606,26.025328625925404,87.51669229692425
6012,simulation_30,-77.3121566772461,-11.729310989379883,-5360.431346883421,4863.125020972523,-0.17868104489611403,0.16210416736575076,7154.88429872628,182.9148218228327,95.84194101317988
6013,simulation_30,-77.31056213378906,-11.729588508605957,-5182.93901934268,4832.233712770158,-0.17276463397808933,0.16107445709233859,7007.074598676422,176.51020107385045,-116.14616991533674
6014,simulation_30,-77.31105041503906,-11.729613304138184,-5237.290736867117,4829.473664614619,-0.17457635789557055,0.16098245548715398,7043.812229156811,53.28826613988229,166.95151875626058
6015,simulation_30,-77.30498504638672,-11.727617263793945,-4562.140495743245,5051.657541135415,-0.15207134985810816,0.16838858470451384,6743.085669006316,697.3938199962006,164.39183287942973
6016,simulation_30,-77.30001831054688,-11.730423927307129,-4009.2816190493586,4739.24132106819,-0.13364272063497862,0.15797471070227298,6153.694240406326,625.0008044807198,48.568755310307395
6017,simulation_30,-77.29706573486328,-11.73344898223877,-3680.623577143776,4402.515446092574,-0.1226874525714592,0.14675051486975246,5689.203315018366,465.76235199343694,16.307815205279127
6018,simulation_30,-77.29606628417969,-11.737203598022461,-3569.372405335943,3984.580461925171,-0.11897908017786477,0.13281934873083903,5299.858789966776,431.89636605380616,29.092752782385986
6019,simulation_30,-77.28913879394531,-11.738701820373535,-2798.2574129579866,3817.8098599117116,-0.09327524709859955,0.12726032866372372,4699.02942638839,773.1893658365086,-62.93534091672427
6020,simulation_30,-77.28771209716797,-11.743464469909668,-2639.448488316271,3287.6683026518667,-0.08798161627720903,0.1095889434217289,4181.643629713051,552.472647235703,61.19734179240386
6021,simulation_30,-77.28315734863281,-11.74634075164795,-2132.448873283628,2967.5027166094774,-0.07108162910945427,0.09891675722031591,3628.2952436909895,590.6809060470197,-40.83189929691815
6022,simulation_30,-77.28073120117188,-11.753344535827637,-1862.3887768340794,2187.895268368328,-0.06207962589446931,0.07292984227894427,2848.020586095759,823.222814669702,38.443787725606384
6023,simulation_30,-77.2768325805664,-11.758647918701172,-1428.4242822248991,1597.5634301781001,-0.04761414274082997,0.053252114339270004,2123.14974594289,727.3232860792293,-17.008213131292564
6024,simulation_30,-77.27093505859375,-11.76103687286377,-771.9574440000532,1331.6434059618584,-0.025731914800001775,0.04438811353206195,1531.1463403516118,695.5294466357481,-31.779310134748812
6025,simulation_30,-77.26984405517578,-11.763243675231934,-650.5153251563883,1085.9991201189907,-0.02168384417187961,0.036199970670633026,1258.9527455804982,272.9037374146542,41.69454813265081
6200,simulation_31,-77.269775390625,-11.781867980957031,-642.8721148795142,-987.115511784796,-0.021429070495983808,-0.032903850392826534,1170.6680570498208,,
6201,simulation_31,-77.27521514892578,-11.788399696350098,-1248.3842179252001,-1714.1758893724366,-0.04161280726417334,-0.057139196312414556,2105.2076695525557,938.0656546851393,
6202,simulation_31,-77.27685546875,-11.793623924255371,-1430.9720189838572,-2295.6968046046013,-0.047699067299461904,-0.07652322682015338,2689.3330223431426,608.3689756516374,-22.103600080200636
6203,simulation_31,-77.27963256835938,-11.802231788635254,-1740.0974124040952,-3253.8581373693914,-0.0580032470801365,-0.10846193791231305,3672.7604496614704,1004.8068995146507,0.4411904425855937
6204,simulation_31,-77.28492736816406,-11.810466766357422,-2329.473849309714,-4170.512592102823,-0.07764912831032379,-0.13901708640342744,4753.210510490706,1083.0873674475606,14.657982186272676
6205,simulation_31,-77.28710174560547,-11.817609786987305,-2571.508841410724,-4965.6187722943005,-0.08571696138035746,-0.16552062574314336,5567.199630415194,829.6500772916446,-15.592624764585366
6206,simulation_31,-77.2896499633789,-11.821435928344727,-2855.1568672413823,-5391.515433833448,-0.09517189557471274,-0.1797171811277816,6072.858892488004,508.398088433189,16.507703173781408
6207,simulation_31,-77.29521942138672,-11.825363159179688,-3475.106145254497,-5828.664599391325,-0.11583687150848322,-0.19428881997971084,6748.68467635526,747.8643915182946,21.130324134932295
6208,simulation_31,-77.30007934570312,-11.828115463256836,-4016.075583739913,-6135.029944656025,-0.13386918612466375,-0.2045009981552008,7286.487785456968,611.7309740508437,5.715790428562514
6209,simulation_31,-77.30577850341797,-11.831622123718262,-4650.462036720456,-6525.36444726805,-0.1550154012240152,-0.21751214824226833,7956.2820356987595,733.41213034,-2.1013915589244334
6210,simulation_31,-77.31297302246094,-11.83354663848877,-5451.300624619589,-6739.586646417101,-0.18171002082065296,-0.2246528882139034,8596.2382986852,812.5683463700212,16.86931262342938
6211,simulation_31,-77.31865692138672,-11.838418006896973,-6083.988586427494,-7281.8299532819965,-0.20279961954758313,-0.2427276651093999,9406.942643456092,823.0925352446662,-25.921418566354987
6212,simulation_31,-77.32162475585938,-11.841448783874512,-6414.345119505714,-7619.192762447353,-0.2138115039835238,-0.2539730920815784,9872.854711381524,467.28439742791016,-5.009157324695138
6213,simulation_31,-77.32601928710938,-11.847533226013184,-6903.510577225651,-8296.466117537024,-0.23011701924085504,-0.27654887058456745,10700.157424003932,829.3979989144597,-8.527536015034116
6214,simulation_31,-77.33344268798828,-11.848749160766602,-7729.826532714365,-8431.814632856665,-0.2576608844238122,-0.28106048776188886,11328.834530604712,819.9594338600859,45.24285592709623
6215,simulation_31,-77.33672332763672,-11.853012084960938,-8095.0021348316795,-8906.330604212595,-0.2698334044943893,-0.2968776868070865,11920.80024085349,594.0492160862999,-43.51240183039448
6216,simulation_31,-77.34119415283203,-11.855615615844727,-8592.66004841481,-9196.135660544067,-0.28642200161382697,-0.3065378553514689,12462.25054854994,566.744412283941,22.260020702656277
6217,simulation_31,-77.34093475341797,-11.8621244430542,-8563.785698479953,-9920.64830137275,-0.2854595232826651,-0.330688276712425,12987.753958215551,725.0635045798546,-61.47925240037989
6218,simulation_31,-77.34375762939453,-11.863870620727539,-8878.006565418105,-10115.019384941588,-0.2959335521806035,-0.3371673128313863,13335.154132240066,363.7888774578738,59.93704451650993
6219,simulation_31,-77.34302520751953,-11.867842674255371,-8796.47898913145,-10557.157868319093,-0.2932159663043817,-0.3519052622773031,13622.947949274565,449.2796007862569,-67.93257180154694
6220,simulation_31,-77.34627532958984,-11.87088680267334,-9158.257608903486,-10896.006857260507,-0.3052752536301162,-0.3632002285753502,14109.439068443196,490.0667443648721,56.484975613339174
6221,simulation_31,-77.34412384033203,-11.872159004211426,-8918.770353561435,-11037.618558779257,-0.2972923451187145,-0.36792061862597525,14072.471845835275,273.8262263272857,-105.11380949379344
6222,simulation_31,-77.34790802001953,-11.872241020202637,-9339.996164375825,-11046.74794883219,-0.3113332054791942,-0.36822493162773967,14338.907656876165,412.31641852620936,147.58878324574943
6223,simulation_31,-77.35215759277344,-11.873249053955078,-9813.025955955693,-11158.954521924632,-0.3271008651985231,-0.3719651507308211,14723.287598590445,476.31524507112783,-12.356665072755277
6224,simulation_31,-77.3546371459961,-11.874123573303223,-10089.030771509479,-11256.299297256484,-0.3363010257169826,-0.37520997657521615,14973.95587564396,287.1056216154296,-6.193818567681774
6225,simulation_31,-77.35155487060547,-11.875110626220703,-9745.935554636466,-11366.170444986548,-0.32486451848788217,-0.3788723481662183,14838.632403106185,353.2729647290219,-142.0600187997203
6226,simulation_31,-77.35105895996094,-11.873900413513184,-9690.734591525708,-11231.458863856646,-0.3230244863841903,-0.37438196212855485,14700.7950048023,145.13902938964966,-86.26941211442386
6227,simulation_31,-77.34790802001953,-11.872981071472168,-9339.996164375825,-11129.124770705164,-0.3113332054791942,-0.37097082569017215,14402.45897043722,358.16473365864266,51.547589487372115
6228,simulation_31,-77.34521484375,-11.873668670654297,-9040.2124724051,-11205.663029172194,-0.3013404157468366,-0.37352210097240646,14278.001198742735,303.18960296170326,31.22387741385637
6229,simulation_31,-77.34160614013672,-11.874370574951172,-8638.519310076053,-11283.793623113572,-0.28795064366920176,-0.3761264541037857,14100.175760378068,400.7871488228177,-3.3806759002396802
6230,simulation_31,-77.34040832519531,-11.872955322265625,-8505.187753023918,-11126.258566851337,-0.2835062584341306,-0.37087528556171123,13895.866926504308,204.55316749492573,-61.608306918968594
6231,simulation_31,-77.33877563476562,-11.870813369750977,-8323.44919755158,-10887.832868492183,-0.27744830658505265,-0.3629277622830728,13598.415037000987,297.45227347453886,-2.912565816172105
6232,simulation_31,-77.34029388427734,-11.869339942932129,-8492.449069229127,-10723.822314634263,-0.28308163564097094,-0.35746074382114207,13568.173391831984,232.92061747473713,-81.96029862469697
6233,simulation_31,-77.33692169189453,-11.868279457092285,-8117.082520075982,-10605.777178135873,-0.27056941733586604,-0.35352590593786243,13251.592576530573,385.8426126303854,117.42496580076318
6234,simulation_31,-77.33858489990234,-11.867780685424805,-8302.218057893597,-10550.257747930249,-0.27674060192978656,-0.35167525826434165,13317.000100191115,189.49379059142944,-145.14878689861212
6235,simulation_31,-77.33430480957031,-11.866466522216797,-7825.7912839684495,-10403.975195686742,-0.260859709465615,-0.34679917318955805,12919.603085660714,488.6534703950824,145.54460044767626
6236,simulation_31,-77.32754516601562,-11.86568832397461,-7073.359694489519,-10317.352145882169,-0.23577865648298396,-0.3439117381960723,12425.019329570745,741.4303763401994,10.710006716259471
6237,simulation_31,-77.31924438476562,-11.865987777709961,-6149.380496574082,-10350.685035145203,-0.20497934988580274,-0.3450228345048401,11973.513708941411,904.8495544937854,8.820623865924404
6238,simulation_31,-77.31270599365234,-11.865599632263184,-5421.577029098413,-10307.479665941208,-0.18071923430328043,-0.34358265553137357,11593.293951873444,713.5609237572978,-5.58264633942008
